experiment,collection_window,metric,scope,sample_index,value,unit
correlation-stream-cores1,pcm_memory,memreadbw,SKT0CHAN4,8,2011.79,MB/s
correlation-stream-cores1,pcm_memory,memreadbw,SKT0CHAN4,9,2009.56,MB/s
correlation-stream-cores1,pcm_memory,memreadbw,SKT0CHAN4,10,2011.16,MB/s
correlation-stream-cores1,pcm_memory,memreadbw,SKT0CHAN4,11,2009.61,MB/s
correlation-stream-cores1,pcm_memory,memreadbw,SKT0CHAN4,12,2011.19,MB/s
correlation-stream-cores1,pcm_memory,memreadbw,SKT0CHAN4,13,2009.66,MB/s
correlation-stream-cores1,pcm_memory,memreadbw,SKT0CHAN4,14,2012.97,MB/s
correlation-stream-cores1,pcm_memory,memreadbw,SKT0CHAN4,15,2008.69,MB/s
correlation-stream-cores1,pcm_memory,memreadbw,SKT0CHAN4,16,2010.66,MB/s
correlation-stream-cores1,pcm_memory,memreadbw,SKT0CHAN4,17,2010.3,MB/s
correlation-stream-cores1,pcm_memory,memreadbw,SKT0CHAN4,18,2008.94,MB/s
correlation-stream-cores1,pcm_memory,memreadbw,SKT0CHAN4,19,2014.91,MB/s
correlation-stream-cores1,pcm_memory,memreadbw,SKT0CHAN4,20,2008.69,MB/s
correlation-stream-cores1,pcm_memory,memreadbw,SKT0CHAN4,21,2012.69,MB/s
correlation-stream-cores1,pcm_memory,memreadbw,SKT0CHAN4,22,2017.47,MB/s
correlation-stream-cores1,pcm_memory,memreadbw,SKT0CHAN4,23,2013.2,MB/s
correlation-stream-cores1,pcm_memory,memreadbw,SKT0CHAN4,24,2009.95,MB/s
correlation-stream-cores1,pcm_memory,memreadbw,SKT0CHAN4,25,2011.38,MB/s
correlation-stream-cores1,pcm_memory,memreadbw,SKT0CHAN4,26,2009.74,MB/s
correlation-stream-cores1,pcm_memory,memreadbw,SKT0CHAN4,27,2011.08,MB/s
correlation-stream-cores1,pcm_memory,memreadbw,SKT0CHAN4,28,2011.35,MB/s
