Linux 5.15.0-187-generic (node0.katieyan-315918.ldos-ut-pg0.wisc.cloudlab.us) 	09/14/26 	_x86_64_	(32 CPU)

05:13:58        CPU     %user     %nice   %system   %iowait    %steal     %idle
05:14:32        CPU     %user     %nice   %system   %iowait    %steal     %idle
05:14:33        all      0.06      0.00      0.50      0.00      0.00     99.44
05:14:33          0      0.00      0.00      0.00      0.00      0.00    100.00
05:14:33          1      0.00      0.00      0.00      0.00      0.00    100.00
05:14:33          2      0.00      0.00      0.00      0.00      0.00    100.00
05:14:33          3      0.00      0.00      0.00      0.00      0.00    100.00
05:14:33          4      0.00      0.00     16.67      0.00      0.00     83.33
05:14:33          5      0.00      0.00      0.00      0.00      0.00    100.00
05:14:33          6      0.00      0.00      0.00      0.00      0.00    100.00
05:14:33          7      0.00      0.00      0.00      0.00      0.00    100.00
05:14:33          8      0.00      0.00      0.00      0.00      0.00    100.00
05:14:33          9      0.00      0.00      0.00      0.00      0.00    100.00
05:14:33         10      0.00      0.00      0.00      0.00      0.00    100.00
05:14:33         11      0.00      0.00      0.00      0.00      0.00    100.00
05:14:33         12      0.00      0.00      0.00      0.00      0.00    100.00
05:14:33         13      0.00      0.00      0.00      0.00      0.00    100.00
05:14:33         14      0.00      0.00      0.00      0.00      0.00    100.00
05:14:33         15      0.00      0.00      0.00      0.00      0.00    100.00
05:14:33         16      0.00      0.00      0.00      0.00      0.00    100.00
05:14:33         17      0.00      0.00      0.00      0.00      0.00    100.00
05:14:33         18      0.00      0.00      0.00      0.00      0.00    100.00
05:14:33         19      0.00      0.00      0.00      0.00      0.00    100.00
05:14:33         20      0.00      0.00      0.00      0.00      0.00    100.00
05:14:33         21      0.00      0.00      0.00      0.00      0.00    100.00
05:14:33         22      1.00      0.00      0.00      0.00      0.00     99.00
05:14:33         23      0.00      0.00      0.00      0.00      0.00    100.00
05:14:33         24      0.00      0.00      0.00      0.00      0.00    100.00
05:14:33         25      0.00      0.00      0.00      0.00      0.00    100.00
05:14:33         26      1.00      0.00      0.00      0.00      0.00     99.00
05:14:33         27      0.00      0.00      0.00      0.00      0.00    100.00
05:14:33         28      0.00      0.00      0.00      0.00      0.00    100.00
05:14:33         29      0.00      0.00      0.00      0.00      0.00    100.00
05:14:33         30      0.00      0.00      0.00      0.00      0.00    100.00
05:14:33         31      0.00      0.00      0.00      0.00      0.00    100.00

05:14:33        CPU     %user     %nice   %system   %iowait    %steal     %idle
05:14:34        all      0.00      0.00      0.44      0.00      0.00     99.56
05:14:34          0      0.00      0.00      0.00      0.00      0.00    100.00
05:14:34          1      0.00      0.00      0.00      0.00      0.00    100.00
05:14:34          2      0.00      0.00      0.00      0.00      0.00    100.00
05:14:34          3      0.00      0.00      0.00      0.00      0.00    100.00
05:14:34          4      0.00      0.00     14.89      0.00      0.00     85.11
05:14:34          5      0.00      0.00      0.00      0.00      0.00    100.00
05:14:34          6      0.00      0.00      0.00      0.00      0.00    100.00
05:14:34          7      0.00      0.00      0.00      0.00      0.00    100.00
05:14:34          8      0.00      0.00      0.00      0.00      0.00    100.00
05:14:34          9      0.00      0.00      0.00      0.00      0.00    100.00
05:14:34         10      0.00      0.00      0.00      0.00      0.00    100.00
05:14:34         11      0.00      0.00      0.00      0.00      0.00    100.00
05:14:34         12      0.00      0.00      0.00      0.00      0.00    100.00
05:14:34         13      0.00      0.00      0.00      0.00      0.00    100.00
05:14:34         14      0.00      0.00      0.00      0.00      0.00    100.00
05:14:34         15      0.00      0.00      0.00      0.00      0.00    100.00
05:14:34         16      0.00      0.00      0.00      0.00      0.00    100.00
05:14:34         17      0.00      0.00      0.00      0.00      0.00    100.00
05:14:34         18      0.00      0.00      0.00      0.00      0.00    100.00
05:14:34         19      0.00      0.00      0.00      0.00      0.00    100.00
05:14:34         20      0.00      0.00      0.00      0.00      0.00    100.00
05:14:34         21      0.00      0.00      0.00      0.00      0.00    100.00
05:14:34         22      0.00      0.00      0.00      0.00      0.00    100.00
05:14:34         23      0.00      0.00      0.00      0.00      0.00    100.00
05:14:34         24      0.00      0.00      0.00      0.00      0.00    100.00
05:14:34         25      0.00      0.00      0.00      0.00      0.00    100.00
05:14:34         26      0.00      0.00      0.00      0.00      0.00    100.00
05:14:34         27      0.00      0.00      0.00      0.00      0.00    100.00
05:14:34         28      0.00      0.00      0.00      0.00      0.00    100.00
05:14:34         29      0.00      0.00      0.00      0.00      0.00    100.00
05:14:34         30      0.00      0.00      0.00      0.00      0.00    100.00
05:14:34         31      0.00      0.00      0.00      0.00      0.00    100.00

05:14:34        CPU     %user     %nice   %system   %iowait    %steal     %idle
05:14:35        all      0.03      0.00      0.50      0.00      0.00     99.47
05:14:35          0      0.00      0.00      0.00      0.00      0.00    100.00
05:14:35          1      0.00      0.00      0.00      0.00      0.00    100.00
05:14:35          2      0.00      0.00      0.00      0.00      0.00    100.00
05:14:35          3      0.00      0.00      0.00      0.00      0.00    100.00
05:14:35          4      0.00      0.00     16.67      0.00      0.00     83.33
05:14:35          5      0.00      0.00      0.00      0.00      0.00    100.00
05:14:35          6      0.00      0.00      0.00      0.00      0.00    100.00
05:14:35          7      0.00      0.00      0.00      0.00      0.00    100.00
05:14:35          8      0.00      0.00      0.00      0.00      0.00    100.00
05:14:35          9      0.00      0.00      0.00      0.00      0.00    100.00
05:14:35         10      0.00      0.00      0.00      0.00      0.00    100.00
05:14:35         11      0.00      0.00      0.00      0.00      0.00    100.00
05:14:35         12      0.00      0.00      0.00      0.00      0.00    100.00
05:14:35         13      0.00      0.00      0.00      0.00      0.00    100.00
05:14:35         14      0.00      0.00      0.00      0.00      0.00    100.00
05:14:35         15      0.00      0.00      0.00      0.00      0.00    100.00
05:14:35         16      0.00      0.00      0.00      0.00      0.00    100.00
05:14:35         17      0.00      0.00      0.00      0.00      0.00    100.00
05:14:35         18      0.00      0.00      0.00      0.00      0.00    100.00
05:14:35         19      0.00      0.00      0.00      0.00      0.00    100.00
05:14:35         20      0.00      0.00      0.00      0.00      0.00    100.00
05:14:35         21      0.00      0.00      0.00      0.00      0.00    100.00
05:14:35         22      0.00      0.00      0.00      0.00      0.00    100.00
05:14:35         23      0.00      0.00      0.00      0.00      0.00    100.00
05:14:35         24      0.00      0.00      0.00      0.00      0.00    100.00
05:14:35         25      0.00      0.00      0.00      0.00      0.00    100.00
05:14:35         26      1.00      0.00      0.00      0.00      0.00     99.00
05:14:35         27      0.00      0.00      0.00      0.00      0.00    100.00
05:14:35         28      0.00      0.00      0.00      0.00      0.00    100.00
05:14:35         29      0.00      0.00      0.00      0.00      0.00    100.00
05:14:35         30      0.00      0.00      0.00      0.00      0.00    100.00
